batter,low_pressure_rate,high_pressure_rate,pressure_increase,balls_faced
Y Venugopal Rao,3.751617076326003,2.941176470588235,-0.8104406057377678,865
YBK Jaiswal,4.520795660036167,1.3333333333333335,-3.1874623267028332,1866
YH Bhatia,4.522613065326634,0.0,-4.522613065326634,247
YK Pathan,4.300608166811468,6.896551724137931,2.5959435573264624,2506
YP Dayal,8.24742268041237,0.0,-8.24742268041237,116
YS Chahal,8.108108108108109,0.0,-8.108108108108109,102
YS Samra,3.3472803347280333,0.0,-3.3472803347280333,267
YS To,4.545454545454546,3.8461538461538463,-0.6993006993006996,180
YSD Seneveratne,3.731343283582089,2.3255813953488373,-1.4057618882332519,495
YV Takawale,4.861111111111112,5.263157894736842,0.40204678362573,183
Yahya Suhail,3.418803418803419,3.125,-0.2938034188034191,173
Yasar Haroon,5.185185185185185,0.0,-5.185185185185185,168
Yasim Murtaza,5.368098159509203,11.76470588235294,6.396607722843737,717
Yasin Patel,4.132231404958678,0.0,-4.132231404958678,270
Yasir Ali,4.0,0.0,-4.0,663
Yasir Arafat,7.446808510638298,0.0,-7.446808510638298,106
Yasmeen Khan,3.3003300330033,4.0,0.6996699669967001,1848
Yogev Nagavkar,2.272727272727273,0.0,-2.272727272727273,113
Younis Khan,4.361370716510903,13.333333333333334,8.971962616822431,354
Yusrina Yaakop,6.730769230769231,8.823529411764707,2.0927601809954757,158
Yusuf Ebrahim,7.792207792207792,9.090909090909092,1.2987012987012996,199
Yuvraj Singh,4.712430426716141,4.580152671755725,-0.13227775496041616,3065
Yves Cyusa,5.063291139240507,0.0,-5.063291139240507,193
Z Bimenyimana,8.16326530612245,16.666666666666664,8.503401360544215,222
Z Crawley,3.7162162162162162,0.0,-3.7162162162162162,319
Z Franova,4.316546762589928,4.0,-0.31654676258992787,186
Z Hoque,5.747126436781609,0.0,-5.747126436781609,100
Z James,5.9259259259259265,5.263157894736842,-0.6627680311890849,169
Z Kamara,5.172413793103448,0.0,-5.172413793103448,291
Z Khan,7.258064516129033,9.090909090909092,1.8328445747800588,151
ZB Lion-Cachet,7.142857142857142,0.0,-7.142857142857142,110
ZE Green,5.343511450381679,0.0,-5.343511450381679,577
ZL Win,5.14018691588785,4.761904761904762,-0.37828215398308807,262
ZM Tribe,5.952380952380952,0.0,-5.952380952380952,383
ZN Shabalala,5.172413793103448,6.25,1.0775862068965516,192
ZP Ikiua,4.225352112676056,0.0,-4.225352112676056,275
ZT Kyaw,2.955665024630542,5.555555555555555,2.5998905309250135,263
ZXM Vukusic,5.298013245033113,0.0,-5.298013245033113,162
Zahir Mohammed,9.426229508196721,5.555555555555555,-3.870673952641166,279
Zain Ahmad,7.926829268292683,0.0,-7.926829268292683,191
Zain Ul Abidin,5.839416058394161,0.0,-5.839416058394161,305
Zawar Farid,6.306306306306306,50.0,43.693693693693696,123
Zeefa Jilani,3.7109375,9.30232558139535,5.591388081395349,681
Zeerak Chughtai,4.712041884816754,0.0,-4.712041884816754,216
Zeeshan Ali,4.439511653718091,0.0,-4.439511653718091,1008
Zeeshan Khan,4.468412942989214,4.0,-0.46841294298921365,726
Zeeshan Kukikhel,4.846938775510204,9.090909090909092,4.2439703153988875,441
Zeeshan Maqsood,4.129464285714286,4.25531914893617,0.12585486322188455,1022
Zeshan Arif,4.580152671755725,0.0,-4.580152671755725,151
Zhang Mei,2.877697841726619,0.0,-2.877697841726619,175
Zi Mei,3.0973451327433628,5.357142857142857,2.259797724399494,324
Zon Lin,3.413654618473896,2.7027027027027026,-0.7109519157711932,604
Zubaidi Zulkifle,6.495468277945619,5.405405405405405,-1.090062872540214,752
Zubair Ali,2.4539877300613497,0.0,-2.4539877300613497,194
